trip_uuid,source_center,destination_center,data,route_type,route_schedule_uuid,source_name,destination_name,trip_creation_time,od_start_time,od_end_time,scan_count,actual_minutes_segsum,osrm_minutes_segsum,osrm_km_segsum,actual_minutes_cummax,actual_minutes_summary,osrm_minutes_summary,osrm_km_summary,actual_minutes,osrm_minutes,osrm_km,reconstruction_source,reconstruction_gap_min,start_hour,day_of_week,is_weekend,time_of_day,delay_ratio,delay_minutes,delay_ratio_w,split,corridor_id,promise_factor,promised_minutes,late_threshold_minutes,is_late,excess_minutes,is_late_raw,excess_minutes_raw,observed_route_type,eta_FTL,transport_cost_FTL,eta_Carting,transport_cost_Carting,late_minutes_FTL,generalised_cost_FTL,late_minutes_Carting,generalised_cost_Carting,recommended_route_type,in_overlap_band,would_switch,eta_minutes_saved_by_ftl,ftl_cost_premium_inr,generalised_saving_inr,distance_band
trip-153833432831309659,IND431001AAB,IND431136AAC,test,Carting,thanos::sroute:125af0fb-2b03-48c4-8a60-2945b4aba1c5,Aurangabad_Pratpngr_D (Maharashtra),Aurangabad_Central_H_1 (Maharashtra),2018-09-30 19:05:28.313360,2018-10-01 03:10:46.269444,2018-10-01 05:31:59.485616,2,40.0,11.0,14.6856,40.0,40.0,11.0,14.6856,40.0,11.0,14.6856,summary_row,0.0,3,Monday,0,late_night,3.6363636363636362,29.0,3.6363636363636362,test,IND431001AAB->IND431136AAC,2.75,30.25,34.787499999999994,1,5.212500000000006,1,26.8,Carting,32.809621219787886,2969.9392,35.41168105235772,1316.7952,0.0,3462.083518296818,0.6241810523577271,1869.816752617886,Carting,False,False,2.602059832569836,1653.1439999999998,0.0,0-25km
trip-153835549440633163,IND560300AAA,IND560099AAB,test,Carting,thanos::sroute:09b4c49e-0e89-40b6-99b3-e671400fe5ef,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2018-10-01 00:58:14.406632,2018-10-01 00:58:14.406632,2018-10-01 04:01:12.994138,5,121.0,63.0,61.9102,123.0,123.0,54.0,52.9546,123.0,54.0,52.9546,summary_row,2.0,0,Monday,0,late_night,2.2777777777777777,69.0,2.2777777777777777,test,IND560300AAA->IND560099AAB,2.4291125541125544,131.17207792207793,150.84788961038961,0,0.0,1,58.2,Carting,120.09949486024895,4194.5472,135.47793674958606,2924.0932,0.0,5996.039622903734,0.0,4956.262251243791,Carting,True,False,15.378441889337111,1270.4540000000002,0.0,25-75km
trip-153801410297821833,IND131028AAB,IND000000ACB,test,Carting,thanos::sroute:e3e7c92f-55a9-4ecb-a4a7-919bbb7a6759,Sonipat_Kundli_H (Haryana),Gurgaon_Bilaspur_HB (Haryana),2018-09-27 02:08:22.978473,2018-09-27 02:08:22.978473,2018-09-27 07:33:02.183401,9,302.0,194.0,138.19490000000002,306.0,306.0,92.0,86.0372,306.0,92.0,86.0372,summary_row,4.0,2,Thursday,0,late_night,3.3260869565217392,214.0,3.3260869565217392,test,IND131028AAB->IND000000ACB,2.019720186542305,185.81425716189207,213.68639573617585,1,92.31360426382415,1,195.60000000000002,Carting,197.27704405775364,5253.1903999999995,218.61683949429843,4313.5624,0.0,8212.346060866304,4.930443758122578,7765.3805239487665,Carting,False,False,21.33979543654479,939.6279999999997,0.0,75-150km
trip-153851566699249263,IND562132AAA,IND560083AAB,test,Carting,thanos::sroute:87d41453-285f-40a2-b56c-64d56e1b4cd8,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Bnnrghta_L (Karnataka),2018-10-02 21:27:46.992749,2018-10-02 21:27:46.992749,2018-10-03 01:58:22.829678,4,48.0,39.0,38.6276,50.0,50.0,38.0,40.7636,50.0,38.0,40.7636,summary_row,2.0,21,Tuesday,0,night,1.3157894736842106,12.0,1.3157894736842106,test,IND562132AAA->IND560083AAB,1.5909090909090908,60.45454545454545,69.52272727272727,0,0.0,1,4.399999999999999,Carting,60.296370145521,3804.4352,58.13970413310562,2412.0712,0.0,4708.880752182815,0.0,3284.1667619965842,Carting,True,False,-2.1566660124153856,1392.364,0.0,25-75km
trip-153825918785422592,IND302014AAB,IND302006AAC,test,Carting,thanos::sroute:713c72c6-a9a8-4b45-b137-09dbcda4a7ab,Jaipur_Central_I_7 (Rajasthan),Jaipur_Central_D_10 (Rajasthan),2018-09-29 22:13:07.854475,2018-09-29 22:13:07.854475,2018-09-30 03:12:29.499858,2,107.0,17.0,19.822000000000003,108.0,108.0,18.0,19.822,108.0,18.0,19.822,summary_row,1.0,22,Saturday,1,night,6.0,90.0,6.0,test,IND302014AAB->IND302006AAC,2.515625,45.28125,52.0734375,1,55.9265625,1,86.4,Carting,48.31242463487076,3134.304,48.31242463487076,1532.524,0.0,3858.9903695230614,0.0,2257.210369523061,Carting,False,False,0.0,1601.7800000000002,0.0,0-25km
trip-153825918785422592,IND302006AAA,IND302014AAB,test,Carting,thanos::sroute:713c72c6-a9a8-4b45-b137-09dbcda4a7ab,Jaipur (Rajasthan),Jaipur_Central_I_7 (Rajasthan),2018-09-29 22:13:07.854475,2018-09-30 05:10:19.914426,2018-09-30 06:14:22.992344,2,26.0,14.0,15.4882,27.0,27.0,12.0,13.4422,27.0,12.0,13.4422,summary_row,1.0,5,Sunday,1,late_night,2.25,15.0,2.25,test,IND302006AAA->IND302014AAB,3.6607142857142856,43.92857142857143,50.51785714285714,0,0.0,1,12.600000000000001,Carting,60.15157232249039,2930.1504,55.95358489623535,1264.5724,9.63371517963325,4169.60401612452,5.43572775337821,2294.1266448117676,Carting,False,False,-4.19798742625504,1665.578,0.0,0-25km
trip-153837775872378483,IND562132AAA,IND462022AAA,test,FTL,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,Bangalore_Nelmngla_H (Karnataka),Bhopal_Trnsport_H (Madhya Pradesh),2018-10-01 07:09:18.724053,2018-10-01 07:09:18.724053,2018-10-02 18:51:04.195122,52,1971.0,1065.0,1484.4129,1994.0,1994.0,1031.0,1393.4814,1994.0,1031.0,1393.4814,summary_row,23.0,7,Monday,0,morning,1.9340446168768186,963.0,1.9340446168768186,test,IND562132AAA->IND462022AAA,2.002828968638862,2064.916666666667,2374.6541666666667,0,0.0,1,756.8,FTL,2064.682136612183,47091.4048,2067.5049973007285,59226.218799999995,0.0,78061.63684918275,0.0,90238.79375951093,FTL,False,False,2.822860688545461,-12134.813999999998,0.0,300km+
trip-153837775872378483,IND462022AAA,IND000000ACB,test,FTL,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,Bhopal_Trnsport_H (Madhya Pradesh),Gurgaon_Bilaspur_HB (Haryana),2018-10-01 07:09:18.724053,2018-10-02 18:51:04.195122,2018-10-03 18:41:54.561569,26,1173.0,832.0,846.3406,1187.0,1187.0,582.0,812.4989,1187.0,582.0,812.4989,summary_row,14.0,18,Tuesday,0,evening,2.0395189003436425,605.0,2.0395189003436425,test,IND462022AAA->IND000000ACB,1.9270357686453576,1121.5348173515981,1289.7650399543377,0,0.0,1,488.6,FTL,1104.5573210750847,28499.9648,1116.0643658663837,34824.9538,0.0,45068.32461612627,0.0,51565.919287995755,FTL,False,False,11.507044791298995,-6324.989000000001,0.0,300km+
trip-153844571978936100,IND756019AAA,IND756029AAA,test,FTL,thanos::sroute:eee176ce-1fb2-44a7-8642-3be38fec248c,Balasore_Ganeshwr_D (Orissa),Basta_Central_DPP_1 (Orissa),2018-10-02 02:01:59.789586,2018-10-02 12:05:20.747980,2018-10-02 13:35:08.061203,1,25.0,19.0,27.9843,25.0,,,,25.0,19.0,27.9843,segment_sum,,12,Tuesday,0,afternoon,1.3157894736842106,6.0,1.3157894736842106,test,IND756019AAA->IND756029AAA,2.0,38.0,43.699999999999996,0,0.0,1,2.1999999999999993,FTL,49.27687402870285,3395.4976,51.16956126708062,1875.3406,5.5768740287028535,4329.841301435143,7.469561267080621,2904.318663354031,Carting,True,True,1.8926872383777678,1520.1570000000002,1425.5226380811118,25-75km
trip-153844571978936100,IND756029AAA,IND712311AAA,test,FTL,thanos::sroute:eee176ce-1fb2-44a7-8642-3be38fec248c,Basta_Central_DPP_1 (Orissa),Kolkata_Dankuni_HB (West Bengal),2018-10-02 02:01:59.789586,2018-10-02 13:35:08.061203,2018-10-03 01:55:38.121199,8,273.0,149.0,211.2057,274.0,274.0,152.0,211.2056,274.0,152.0,211.2056,summary_row,1.0,13,Tuesday,0,afternoon,1.8026315789473684,122.0,1.8026315789473684,test,IND756029AAA->IND712311AAA,2.0,304.0,349.59999999999997,0,0.0,1,91.6,FTL,457.4031449373664,9258.5792,457.3259002882827,9570.6352,107.80314493736643,19892.73644686832,107.72590028828273,20200.930214414137,FTL,False,False,-0.07724464908369555,-312.0560000000005,0.0,150-300km
trip-153844407858418804,IND261201AAB,IND261001AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Biswan_PatelNGR_D (Uttar Pradesh),Sitapur_Chowk_D (Uttar Pradesh),2018-10-02 01:34:38.584405,2018-10-02 06:40:43.747440,2018-10-02 08:43:23.660980,2,63.0,30.0,35.1119,63.0,63.0,30.0,35.1119,63.0,30.0,35.1119,summary_row,0.0,6,Tuesday,0,morning,2.1,33.0,2.1,test,IND261201AAB->IND261001AAA,2.45959595959596,73.7878787878788,84.85606060606061,0,0.0,1,27.0,FTL,82.67628061115913,3623.5807999999997,77.67900258489657,2174.6998,0.0,4863.725009167387,0.0,3339.8848387734483,Carting,True,True,-4.997278026262563,1448.8809999999999,1523.8401703939385,25-75km
trip-153844407858418804,IND261001AAA,IND262701AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Sitapur_Chowk_D (Uttar Pradesh),Lakhimpur_Maheva_D (Uttar Pradesh),2018-10-02 01:34:38.584405,2018-10-02 08:43:23.660980,2018-10-02 11:39:05.140656,3,134.0,60.0,62.9773,135.0,135.0,45.0,50.2623,135.0,45.0,50.2623,summary_row,1.0,8,Tuesday,0,morning,3.0,90.0,3.0,test,IND261001AAA->IND262701AAA,2.3527435610302354,105.8734602463606,121.75447928331468,1,13.24552071668532,1,81.0,FTL,109.7133030355909,4108.3936,106.37194621257503,2811.0166,0.0,5754.093145533864,0.0,4406.595793188625,Carting,True,True,-3.3413568230158717,1297.3770000000004,1347.497352345239,25-75km
trip-153844407858418804,IND262701AAA,IND262802AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Lakhimpur_Maheva_D (Uttar Pradesh),Gola_BkgnRoad_D (Uttar Pradesh),2018-10-02 01:34:38.584405,2018-10-02 11:39:05.140656,2018-10-02 13:57:33.917902,2,71.0,23.0,32.519,71.0,71.0,23.0,32.5191,71.0,23.0,32.5191,summary_row,0.0,11,Tuesday,0,morning,3.0869565217391304,48.0,3.0869565217391304,test,IND262701AAA->IND262802AAA,2.107456140350877,48.47149122807017,55.742214912280694,1,15.257785087719306,1,43.400000000000006,FTL,49.25121719807684,3540.6112000000003,49.52138909593608,2065.8022,0.0,4279.379457971153,0.0,2808.6230364390412,Carting,True,True,0.27017189785924245,1474.8090000000002,1470.7564215321117,25-75km
trip-153844407858418804,IND262802AAA,IND262723AAB,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Gola_BkgnRoad_D (Uttar Pradesh),Dhaurahara_TahsilRD_D (Uttar Pradesh),2018-10-02 01:34:38.584405,2018-10-02 13:57:33.917902,2018-10-02 17:11:36.140675,3,160.0,68.0,92.3306,161.0,161.0,68.0,92.3305,161.0,68.0,92.3305,summary_row,1.0,13,Tuesday,0,afternoon,2.3676470588235294,93.0,2.3676470588235294,test,IND262802AAA->IND262723AAB,2.4021739130434785,163.34782608695653,187.85,0,0.0,1,79.4,FTL,175.36423328276936,5454.576,168.62608451921648,4577.880999999999,0.0,8085.03949924154,0.0,7107.272267788247,FTL,False,False,-6.738148763552886,876.6950000000006,0.0,75-150km
trip-153809474903370056,IND583101AAA,IND583201AAA,test,FTL,thanos::sroute:412fea14-6d1f-4222-8a5f-a5170425649b,Bellary_Dc (Karnataka),Hospet (Karnataka),2018-09-28 00:32:29.033964,2018-09-28 00:32:29.033964,2018-09-28 02:42:54.280729,3,89.0,44.0,63.499399999999994,90.0,90.0,45.0,63.4994,90.0,45.0,63.4994,summary_row,1.0,0,Friday,0,late_night,2.0,45.0,2.0,test,IND583101AAA->IND583201AAA,2.458333333333333,110.62499999999999,127.21874999999997,0,0.0,1,36.0,FTL,117.8108878360283,4531.9808,114.31887427333218,3366.9748,0.0,6299.144117540425,0.0,5081.757914099982,Carting,True,True,-3.4920135626961155,1165.0060000000003,1217.3862034404428,25-75km
trip-153815264778354740,IND400011AAA,IND400072AAD,test,Carting,thanos::sroute:a16bfa03-3462-4bce-9c82-5784c7d315e6,LowerParel_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra),2018-09-28 16:37:27.783792,2018-09-28 16:37:27.783792,2018-09-28 18:19:35.960964,2,55.0,18.0,20.020400000000002,55.0,55.0,18.0,19.5159,55.0,18.0,19.5159,summary_row,0.0,16,Friday,0,afternoon,3.0555555555555554,37.0,3.0555555555555554,test,IND400011AAA->IND400072AAD,2.799145299145299,50.38461538461538,57.94230769230768,0,0.0,1,33.400000000000006,Carting,51.54279899700752,3124.5088,62.347070397144975,1519.6678,0.0,3897.650784955113,4.404762704837296,2609.04055062648,Carting,False,False,10.804271400137452,1604.8410000000001,0.0,0-25km
trip-153817011904175479,IND244901AAB,IND246725AAB,test,FTL,thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,Rampur_RoshnBgh_I (Uttar Pradesh),Chandpur_NorprRD_D (Uttar Pradesh),2018-09-28 21:28:39.042117,2018-09-28 21:28:39.042117,2018-09-29 02:06:44.229625,4,140.0,143.0,141.5487,141.0,141.0,126.0,118.1857,141.0,126.0,118.1857,summary_row,1.0,21,Friday,0,night,1.119047619047619,15.0,1.119047619047619,test,IND244901AAB->IND246725AAB,1.4702857142857142,185.256,213.0444,0,0.0,0,0.0,FTL,152.1039408822496,6281.9424,161.35818952388948,5663.7994,0.0,8563.501513233743,0.0,8084.172242858342,FTL,False,False,9.25424864163989,618.143,0.0,75-150km
trip-153817011904175479,IND246725AAB,IND246701AAA,test,FTL,thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,Chandpur_NorprRD_D (Uttar Pradesh),Bijnor_NaginaRd_D (Uttar Pradesh),2018-09-28 21:28:39.042117,2018-09-29 02:06:44.229625,2018-09-29 03:02:55.083332,2,48.0,32.0,36.373,48.0,48.0,33.0,36.373,48.0,33.0,36.373,summary_row,0.0,2,Saturday,1,late_night,1.4545454545454546,15.0,1.4545454545454546,test,IND246725AAB->IND246701AAA,1.7166666666666668,56.650000000000006,65.14750000000001,0,0.0,1,8.399999999999999,FTL,48.399807559932555,3663.9359999999997,50.70335314092127,2227.666,0.0,4389.933113398988,0.0,2988.216297113819,Carting,True,True,2.303545580988718,1436.2699999999995,1401.716816285169,25-75km
trip-153817011904175479,IND246701AAA,IND246763AAA,test,FTL,thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,Bijnor_NaginaRd_D (Uttar Pradesh),Najibabad_KotdwrRD_D (Uttar Pradesh),2018-09-28 21:28:39.042117,2018-09-29 03:02:55.083332,2018-09-29 04:10:28.316105,2,45.0,25.0,33.1263,45.0,45.0,25.0,33.1263,45.0,25.0,33.1263,summary_row,0.0,3,Saturday,1,late_night,1.8,20.0,1.8,test,IND246701AAA->IND246763AAA,2.0,50.0,57.49999999999999,0,0.0,1,15.0,FTL,49.63040833415503,3560.0416,49.6013286663839,2091.3046,0.0,4304.497725012326,0.0,2835.3245299957584,Carting,True,True,-0.02907966777112847,1468.737,1469.1731950165672,25-75km
trip-153817011904175479,IND246763AAA,IND244901AAB,test,FTL,thanos::sroute:a38c33f3-b21b-4491-adaa-e4c52926144e,Najibabad_KotdwrRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),2018-09-28 21:28:39.042117,2018-09-29 04:10:28.316105,2018-09-29 14:38:36.662453,6,222.0,187.0,194.6831,225.0,225.0,154.0,166.0797,225.0,154.0,166.0797,summary_row,3.0,4,Saturday,1,late_night,1.4610389610389611,71.0,1.4610389610389611,test,IND246763AAA->IND244901AAB,2.0,308.0,354.2,0,0.0,1,40.20000000000002,FTL,252.90778465418538,7814.5504,253.26811261419934,7675.347400000001,0.0,11608.167169812781,0.0,11474.36908921299,FTL,False,False,0.3603279600139615,139.20299999999952,0.0,150-300km
trip-153820542385653658,IND400701AAA,IND410206AAA,test,Carting,thanos::sroute:de670fbb-f422-4925-933e-c030e98a07cf,Mumbai_Ghansoli_DC (Maharashtra),Jasai_JNPT_D (Maharashtra),2018-09-29 07:17:03.856804,2018-09-29 07:49:42.250560,2018-09-29 09:17:31.736959,3,47.0,19.0,22.5849,48.0,48.0,15.0,19.8657,48.0,15.0,19.8657,summary_row,1.0,7,Saturday,1,morning,3.2,33.0,3.2,test,IND400701AAA->IND410206AAA,2.1353383458646618,32.03007518796993,36.83458646616541,1,11.165413533834588,1,30.0,Carting,43.79005049440579,3135.7024,43.79005049440579,1534.3594,6.955464028240378,4035.9943984045,6.955464028240378,2434.6513984045,Carting,False,False,0.0,1601.343,0.0,0-25km
trip-153802191796534285,IND411033AAA,IND411021AAA,test,Carting,thanos::sroute:9253ec35-d7be-4dc6-977b-61cc7d21d23b,Pune_Tathawde_H (Maharashtra),PNQ Pashan DPC (Maharashtra),2018-09-27 04:18:37.965599,2018-09-27 04:18:37.965599,2018-09-27 05:42:05.314798,2,25.0,16.0,14.5154,26.0,26.0,12.0,11.1787,26.0,12.0,11.1787,summary_row,1.0,4,Thursday,0,late_night,2.1666666666666665,14.0,2.1666666666666665,test,IND411033AAA->IND411021AAA,1.9368131868131868,23.24175824175824,26.728021978021975,0,0.0,1,11.600000000000001,Carting,26.713779127296714,2857.7183999999997,24.67591937500139,1169.5054,0.0,3258.4250869094503,0.0,1539.6441906250209,Carting,False,False,-2.0378597522953257,1688.2129999999997,0.0,0-25km
trip-153852285939999912,IND261201AAB,IND261001AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Biswan_PatelNGR_D (Uttar Pradesh),Sitapur_Chowk_D (Uttar Pradesh),2018-10-02 23:27:39.400247,2018-10-03 06:14:54.978540,2018-10-03 08:07:35.809703,2,63.0,32.0,37.161699999999996,63.0,63.0,32.0,37.1617,63.0,32.0,37.1617,summary_row,0.0,6,Wednesday,0,morning,1.96875,31.0,1.96875,test,IND261201AAB->IND261001AAA,2.45959595959596,78.70707070707071,90.51313131313131,0,0.0,1,24.6,FTL,88.70949434215093,3689.1744,82.48043840593047,2260.7914,0.0,5019.816815132264,0.0,3497.9979760889573,Carting,True,True,-6.229055936220462,1428.3829999999998,1521.818839043307,25-75km
trip-153852285939999912,IND261001AAA,IND262701AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Sitapur_Chowk_D (Uttar Pradesh),Lakhimpur_Maheva_D (Uttar Pradesh),2018-10-02 23:27:39.400247,2018-10-03 08:07:35.809703,2018-10-03 10:19:45.969000,3,103.0,57.0,64.1755,104.0,104.0,45.0,50.0586,104.0,45.0,50.0586,summary_row,1.0,8,Wednesday,0,morning,2.311111111111111,59.0,2.311111111111111,test,IND261001AAA->IND262701AAA,2.3527435610302354,105.8734602463606,121.75447928331468,0,0.0,1,50.0,FTL,111.94007967843092,4101.8752,108.0829288546908,2802.4611999999997,0.0,5780.976395176464,0.0,4423.7051328203615,Carting,True,True,-3.8571508237401133,1299.4140000000007,1357.2712623561029,25-75km
trip-153852285939999912,IND262701AAA,IND262802AAA,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Lakhimpur_Maheva_D (Uttar Pradesh),Gola_BkgnRoad_D (Uttar Pradesh),2018-10-02 23:27:39.400247,2018-10-03 10:19:45.969000,2018-10-03 11:48:35.320742,2,50.0,22.0,31.9513,51.0,51.0,22.0,31.951400000000003,51.0,22.0,31.951400000000003,summary_row,1.0,10,Wednesday,0,morning,2.3181818181818183,29.0,2.3181818181818183,test,IND262701AAA->IND262802AAA,2.107456140350877,46.364035087719294,53.31864035087718,0,0.0,1,24.6,FTL,48.69737461290241,3522.4448,47.856215744397716,2041.9588,0.0,4252.9054191935365,0.0,2759.802036165966,Carting,True,True,-0.8411588685046922,1480.486,1493.1033830275705,25-75km
trip-153852285939999912,IND262802AAA,IND262723AAB,test,FTL,thanos::sroute:8b3f10bb-0273-41a2-87b2-856719c0226f,Gola_BkgnRoad_D (Uttar Pradesh),Dhaurahara_TahsilRD_D (Uttar Pradesh),2018-10-02 23:27:39.400247,2018-10-03 11:48:35.320742,2018-10-03 15:27:45.056618,3,183.0,68.0,92.4517,184.0,184.0,69.0,92.4517,184.0,69.0,92.4517,summary_row,1.0,11,Wednesday,0,morning,2.6666666666666665,115.0,2.6666666666666665,test,IND262802AAA->IND262723AAB,2.4021739130434785,165.75000000000003,190.6125,0,0.0,1,101.2,FTL,168.5632487919714,5458.4544000000005,167.411525311794,4582.9714,0.0,7986.903131879571,0.0,7094.144279676911,FTL,False,False,-1.1517234801773952,875.4830000000002,0.0,75-150km
trip-153827163308536808,IND471001AAA,IND472001AAA,test,FTL,thanos::sroute:cd69fb4c-8a2d-4885-b9ff-c4819c6582a7,Chhatarpur_Busstand_D (Madhya Pradesh),Tikamgarh_MndiRoad_D (Madhya Pradesh),2018-09-30 01:40:33.085610,2018-09-30 10:06:31.451136,2018-09-30 12:57:55.740813,4,159.0,81.0,98.5221,160.0,160.0,83.0,98.5222,160.0,83.0,98.5222,summary_row,1.0,10,Sunday,1,morning,1.927710843373494,77.0,1.927710843373494,test,IND471001AAA->IND472001AAA,1.7941599539700803,148.91527617951667,171.25256760644416,0,0.0,1,60.400000000000006,FTL,133.6538253731519,5652.7104,134.00346368884223,4837.9324,0.0,7657.517780597278,0.0,6847.984355332634,FTL,False,False,0.3496383156903278,814.7780000000002,0.0,75-150km
trip-153828112645701987,IND732103AAB,IND732202AAA,test,Carting,thanos::sroute:f95aeb06-5343-4898-9fb9-4021d259626b,Malda_Central_I_3 (West Bengal),Manikchak_Enayetpr_D (West Bengal),2018-09-30 04:18:46.457245,2018-09-30 04:18:46.457245,2018-09-30 06:04:55.371937,3,81.0,18.0,24.528399999999998,81.0,81.0,19.0,24.5283,81.0,19.0,24.5283,summary_row,0.0,4,Sunday,1,late_night,4.2631578947368425,62.0,4.2631578947368425,test,IND732103AAB->IND732202AAA,2.7916666666666665,53.041666666666664,60.99791666666666,1,20.00208333333334,1,58.2,Carting,75.72961744045331,3284.9056,75.70531543430033,1730.1886,14.731700773786649,4936.459388689333,14.70739876763367,3380.5272883816833,Carting,False,False,-0.02430200615297906,1554.717,0.0,0-25km
trip-153828112645701987,IND732202AAA,IND732204AAB,test,Carting,thanos::sroute:f95aeb06-5343-4898-9fb9-4021d259626b,Manikchak_Enayetpr_D (West Bengal),Paranpur_Nijgan_D (West Bengal),2018-09-30 04:18:46.457245,2018-09-30 06:04:55.371937,2018-09-30 07:01:39.415575,2,39.0,15.0,20.533099999999997,39.0,39.0,15.0,20.5331,39.0,15.0,20.5331,summary_row,0.0,6,Sunday,1,morning,2.6,24.0,2.6,test,IND732202AAA->IND732204AAB,2.5454545454545454,38.18181818181818,43.90909090909091,0,0.0,1,21.0,Carting,47.03286579769529,3157.0592,47.0495556055214,1562.3902,3.1237748886043804,3971.884308066583,3.1404646964304916,2378.0497984578883,Carting,False,False,0.01668980782611129,1594.669,0.0,0-25km
trip-153850396904431622,IND000000ACT,IND000000ACB,test,FTL,thanos::sroute:cf2e63a5-87d6-4e39-a2d6-5555ed67bd27,Delhi_Gateway_HB (Delhi),Gurgaon_Bilaspur_HB (Haryana),2018-10-02 18:12:49.044566,2018-10-02 18:12:49.044566,2018-10-03 01:50:34.232705,2,50.0,42.0,43.6567,50.0,50.0,43.0,43.6567,50.0,43.0,43.6567,summary_row,0.0,18,Tuesday,0,evening,1.1627906976744187,7.0,1.1627906976744187,test,IND000000ACT->IND000000ACB,1.3226973684210526,56.87598684210526,65.40738486842105,0,0.0,0,0.0,FTL,49.70222822203162,3897.0144,58.048749001799564,2533.5814,0.0,4642.547823330475,0.0,3404.3126350269936,Carting,True,True,8.346520779767943,1363.433,1238.2351883034812,25-75km
trip-153811260367371854,IND421302AAR,IND400612AAA,test,Carting,thanos::sroute:da7a7483-2cdb-4c1b-bee9-55926e5f4abe,Mumbai_East_I_21 (Maharashtra),Mumbai_Mumbra_DC (Maharashtra),2018-09-28 05:30:03.673982,2018-09-28 05:30:03.673982,2018-09-28 06:56:24.008816,2,34.0,10.0,13.7492,34.0,34.0,11.0,13.7492,34.0,11.0,13.7492,summary_row,0.0,5,Friday,0,late_night,3.090909090909091,23.0,3.090909090909091,test,IND421302AAR->IND400612AAA,2.2601010101010104,24.861111111111114,28.59027777777778,1,5.409722222222221,1,20.8,Carting,26.19833685513123,2939.9744,26.7878785102071,1277.4664,0.0,3332.9494528269684,0.0,1679.2845776531065,Carting,False,False,0.5895416550758696,1662.508,0.0,0-25km
trip-153817211860861351,IND000000ACB,IND131028AAB,test,Carting,thanos::sroute:f15045bc-aec4-4461-ba81-9b556a18710c,Gurgaon_Bilaspur_HB (Haryana),Sonipat_Kundli_H (Haryana),2018-09-28 22:01:58.608883,2018-09-28 22:01:58.608883,2018-09-29 04:23:52.577870,8,182.0,197.0,130.3291,186.0,186.0,97.0,122.3418,186.0,97.0,122.3418,summary_row,4.0,22,Friday,0,night,1.9175257731958764,89.0,1.9175257731958764,test,IND000000ACB->IND131028AAB,2.1228956228956233,205.92087542087546,236.80900673400677,0,0.0,1,69.60000000000001,Carting,201.73060796299686,6414.9376,214.4591803678242,5838.3556,0.0,9440.896719444952,0.0,9055.243305517362,Carting,False,False,12.728572404827332,576.5820000000003,0.0,75-150km
